Cliente;Material;Tipo material;Texto breve de material;Nombre Fabricante;Numero Pieza de Fabricante;Centro área pl.nec.;Almacén;Caract.planif.nec.;Punto de pedido;Stock alm.máx.;Grupo de compras;Denominación GrpComp;Rubro;SubRubro;Unidad de peso;TIPO DOC;ESTADO ITEM;NRO. VA01/VA21;NRO. OC;FECHA RECEPCION;FECHA PICKING;FECHA CONTABILIZACION VL;FECHA ENTREGA ESPERADA;FECHA DE EMISION NECESIDAD;GRUPO DE COMPRA OC;NRO. SOLPED
00379 – VELADERO FASE 8C;1017015;ZSSD;MARCADOR PERMANENTE AZUL;;MÚLT. 10U;MM01;379;V1;10;30;C17;INSUMOS A;LIBRERIA;LIBRERIA;KG;ZPAN;PICKEADO;1000093578;4500136657;2/9/2026;3/9/2026;;5/9/2026;12/8/2026;C17;10157320
00379 – VELADERO FASE 8C;1017016;ZSSD;MARCADOR PERMANENTE NEGRO;;MÚLT. 10U;MM01;379;V1;15;30;C17;INSUMOS A;LIBRERIA;ESCRITURA;KG;ZPAN;PICKEADO;1000093578;4500136657;2/9/2026;3/9/2026;;5/9/2026;12/8/2026;C17;10157320
00379 – VELADERO FASE 8C;1017017;ZSSD;MARCADOR PERMANENTE ROJO;;MÚLT. 10U;MM01;379;V1;10;30;C17;INSUMOS A;LIBRERIA;LIBRERIA;KG;ZPAN;PICKEADO;1000093578;4500136657;2/9/2026;3/9/2026;;5/9/2026;12/8/2026;C17;10157320
00379 – VELADERO FASE 8C;1017020;ZSSD;BOLIGRAFO TRAZO GRUESO VERDE;;MÚLT. 50U;MM01;379;V1;50;100;C17;INSUMOS A;LIBRERIA;INSUMOS;KG;ZPAN;PICKEADO;1000093578;4500136657;2/9/2026;3/9/2026;;5/9/2026;12/8/2026;C17;10157320
00379 – VELADERO FASE 8C;1017024;ZSSD;SOPORTE P MATAFUEGO 10KG (COLGAR);;;MM01;379;V1;10;20;C28;SEGURIDAD/ROPA/EPP;FERRETERIA;ACCESORIO SEGURIDAD;KG;ZPAN;EMBALADO;1000093578;4500135853;22/8/2026;24/8/2026;;5/9/2026;12/8/2026;C28;10157320
00379 – VELADERO FASE 8C;1017025;ZSSD;SOPORTE P MATAFUEGO 5 KG (COLGAR);;;MM01;379;V1;10;20;C28;SEGURIDAD/ROPA/EPP;FERRETERIA;ACCESORIO SEGURIDAD;KG;ZPAN;EMBALADO PARCIAL;1000093578;4500135853;22/8/2026;24/8/2026;;5/9/2026;12/8/2026;C28;10157320
00379 – VELADERO FASE 8C;1017045;ZSSD;SECADOR DE PISO 30CM;;;MM01;379;V1;5;10;C17;INSUMOS A;LIMPIEZA;INSUMOS;KG;ZPAN;PICKEADO;1000093578;4500136408;31/8/2026;1/9/2026;;5/9/2026;12/8/2026;C17;10157320
00379 – VELADERO FASE 8C;1017065;ZSSD;CAL HIDRATADA BOLSA X 25KG;;;MM01;379;V1;50;100;C22;INSUMOS C;FERRETERIA;INSUMOS;KG;ZPAN;EMBALADO;1000093578;4500135679;22/8/2026;22/8/2026;;5/9/2026;12/8/2026;C22;10157320
00379 – VELADERO FASE 8C;1017068;ZSSD;CINTA REFLECTIVA BLANCA XMT;;MÚLT. 45,7 MTS;MM01;379;V1;20;50;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;SEÑALIZACION;KG;ZPAN;ADJUDICADO;1000093578;4500135853;;;;5/9/2026;12/8/2026;C28;10157320
00379 – VELADERO FASE 8C;1017069;ZSSD;CINTA REFLECTIVA ROJA XMT;;MÚLT. 45,7 MTS;MM01;379;V1;20;50;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;SEÑALIZACION;KG;ZPAN;ADJUDICADO;1000093578;4500135853;;;;5/9/2026;12/8/2026;C28;10157320
00379 – VELADERO FASE 8C;1017084;ZSSD;CEPILLO ACERO 4X19 C MANGO MADERA;;;MM01;379;V1;5;10;C13;FERRETERÍA MM01;LIMPIEZA;INSUMOS;KG;ZPAN;PICKEADO;1000093578;4500136107;31/8/2026;1/9/2026;;5/9/2026;12/8/2026;C13;10157320
00379 – VELADERO FASE 8C;1017111;ZSSD;MATAFUEGO ABC X5KG;;;MM01;379;V1;5;10;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;SEGURIDAD;KG;ZPAN;ADJUDICADO;1000093578;4500135852;;;;5/9/2026;12/8/2026;C28;10157320
00379 – VELADERO FASE 8C;1017112;ZSSD;PALA PLASTICA ANTICHISPA;;;MM01;379;V1;5;10;C28;SEGURIDAD/ROPA/EPP;FERRETERIA;INSUMOS;KG;ZPAN;PICKEADO;1000093578;4500135853;31/8/2026;1/9/2026;;5/9/2026;12/8/2026;C28;10157320
00379 – VELADERO FASE 8C;1017113;ZSSD;LINTERNA RECARGABLE 220V;;;MM01;379;V1;5;10;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;INSUMOS;KG;ZPAN;PICKEADO;1000093578;4500136113;2/9/2026;3/9/2026;;5/9/2026;12/8/2026;C13;10157320
00379 – VELADERO FASE 8C;1017130;ZSSD;ACOPLE RAPIDO DE AIRE RECTO 10MM;;;MM01;379;V1;5;10;C13;FERRETERÍA MM01;FERRETERIA;INSUMOS;KG;ZPAN;PICKEADO;1000093578;4500136114;2/9/2026;3/9/2026;;5/9/2026;12/8/2026;C13;10157320
00379 – VELADERO FASE 8C;1017131;ZSSD;ACOPLE RAPIDO DE AIRE RECTO 12MM;;;MM01;379;V1;5;10;C13;FERRETERÍA MM01;FERRETERIA;INSUMOS;KG;ZPAN;PICKEADO;1000093578;4500136114;2/9/2026;3/9/2026;;5/9/2026;12/8/2026;C13;10157320
00379 – VELADERO FASE 8C;1017132;ZSSD;ACOPLE RAPIDO DE AIRE RECTO 6MM;;;MM01;379;V1;5;10;C13;FERRETERÍA MM01;FERRETERIA;INSUMOS;KG;ZPAN;PICKEADO;1000093578;4500136114;2/9/2026;3/9/2026;;5/9/2026;12/8/2026;C13;10157320
00379 – VELADERO FASE 8C;1017138;ZSSD;ADHESIVO ALTA TEMPERAT TIP FASTIX X100GR;;;MM01;379;V1;5;10;C13;FERRETERÍA MM01;EQUIPOS;ADHESIVOS;KG;ZPAN;PICKEADO;1000093578;4500136101;31/8/2026;24/8/2026;;5/9/2026;12/8/2026;C13;10157320
00379 – VELADERO FASE 8C;1017143;ZSSD;CABO P PALA MADERA Y METAL 0.70MT.;;;MM01;379;V1;3;5;C13;FERRETERÍA MM01;FERRETERIA;INSUMOS;KG;ZPAN;PICKEADO;1000093578;4500136114;31/8/2026;1/9/2026;;5/9/2026;12/8/2026;C13;10157320
00379 – VELADERO FASE 8C;1017144;ZSSD;CABO PARA PICO PUNTA Y PALA;;;MM01;379;V1;3;5;C13;FERRETERÍA MM01;FERRETERIA;INSUMOS;KG;ZPAN;PICKEADO;1000093578;4500136114;31/8/2026;1/9/2026;;5/9/2026;12/8/2026;C13;10157320
00379 – VELADERO FASE 8C;1017149;ZSSD;BARRETA SACACLAVOS 19X600;;;MM01;379;V1;2;5;C13;FERRETERÍA MM01;FERRETERIA;INSUMOS;KG;ZPAN;PICKEADO;1000093578;4500136115;31/8/2026;1/9/2026;;5/9/2026;12/8/2026;C13;10157320
00379 – VELADERO FASE 8C;1017150;ZSSD;BARRETA SACACLAVOS 22X1500;;;MM01;379;V1;2;5;C13;FERRETERÍA MM01;FERRETERIA;INSUMOS;KG;ZPAN;PICKEADO;1000093578;4500136113;2/9/2026;3/9/2026;;5/9/2026;12/8/2026;C13;10157320
00379 – VELADERO FASE 8C;1017176;ZSSD;LLAVE AJUSTABLE 10PG;;;MM01;379;V1;2;5;C13;FERRETERÍA MM01;FERRETERIA;HERRAMIENTAS;KG;ZPAN;PICKEADO;1000093578;4500136115;31/8/2026;1/9/2026;;5/9/2026;12/8/2026;C13;10157320
00379 – VELADERO FASE 8C;1017221;ZSSD;GOMA DE BORRAR LAPIZ-TINTA;;;MM01;379;V1;5;10;C17;INSUMOS A;FERRETERIA;HERRAMIENTAS;KG;ZPAN;PICKEADO;1000093578;4500136657;2/9/2026;3/9/2026;;5/9/2026;12/8/2026;C17;10157320
00379 – VELADERO FASE 8C;1017224;ZSSD;LAPIZ CARPINTERO;;;MM01;379;V1;5;10;C13;FERRETERÍA MM01;FERRETERIA;FERRETERIA;KG;ZPAN;PICKEADO;1000093578;4500136101;24/8/2026;24/8/2026;;5/9/2026;12/8/2026;C13;10157320
00379 – VELADERO FASE 8C;1022813;ZSTO;CORREA;;T428709;MM01;379;V1;1;2;C03;EQUIPOS;CORREAS;JD850J;KG;ZPAN;ADJUDICADO;1000093578;4500136055;;;;5/9/2026;12/8/2026;C03;10157320
00379 – VELADERO FASE 8C;1023533;ZSTO;LAMINA;;VOE14537760;MM01;379;V1;1;2;C03;EQUIPOS;DESGASTE;?;KG;ZPAN;PICKEADO;1000093578;4500135884;2/9/2026;3/9/2026;;5/9/2026;12/8/2026;C03;10157320
00379 – VELADERO FASE 8C;1023623;ZSTO;ACEITE MOBIL SHC 629 BEARING-GEAR X20L;PARANA MAQ;MOBIL SHC 629 SYNTHETIC X20L;MM01;379;V1;1;2;C03;EQUIPOS;LUBRICANTES;ACEITES;KG;ZPAN;DESPACHADO;1000093578;4500135657;24/8/2026;24/8/2026;27/8/2026;5/9/2026;12/8/2026;C03;10157320
00379 – VELADERO FASE 8C;1023722;ZSTO;OMALA S2 G150 x 20LTS.;;G150;MM01;379;V1;1;2;L01;ACEITES;LUBRICANTES;TEREX;KG;ZPAN;DESPACHADO;1000093578;4500135664;14/8/2026;14/8/2026;20/8/2026;5/9/2026;12/8/2026;L01;10157320
00379 – VELADERO FASE 8C;1024360;ZSTO;ACEITE MANDOS FINALES SG 320;;SG 320 X 20L;MM01;379;V1;1;2;L01;ACEITES;LUBRICANTES;?;KG;ZPAN;ADJUDICADO;1000093578;4500136302;;;;5/9/2026;12/8/2026;L01;10157320
00379 – VELADERO FASE 8C;1024890;ZSTO;TORNILLO HEXAGONAL;;60110025;MM01;379;V1;3;6;C03;EQUIPOS;DESGASTE;?;KG;ZPAN;PICKEADO;1000093578;4500135723;1/9/2026;1/9/2026;;5/9/2026;12/8/2026;C03;10157320
00379 – VELADERO FASE 8C;1025238;ZSTO;TRABA PERNO UÑA RIPPER;;T8E6359;MM01;379;V1;2;4;G05;AJUSTE;DESGASTE;JD850J;KG;ZPAN;PICKEADO;1000093578;4500135701;31/8/2026;1/9/2026;;5/9/2026;12/8/2026;G05;10157320
00379 – VELADERO FASE 8C;1025549;ZSTO;BORDE CORTANTE (LH);;T160426;MM01;379;V1;1;2;C03;EQUIPOS;DESGASTE;JD850J;KG;ZPAN;PICKEADO;1000093578;4500135701;22/8/2026;24/8/2026;;5/9/2026;12/8/2026;G05;10157320
00379 – VELADERO FASE 8C;1026066;ZSTO;BULON DE RUEDA DELANTERO;;24075971 / 20515515;MM01;379;V1;20;40;C29;FILTROS/RESPUESTOS;DESGASTE;JD850J;KG;ZPAN;DESPACHADO;1000093578;4500135643;15/8/2026;15/8/2026;20/8/2026;5/9/2026;12/8/2026;C29;10157320
00379 – VELADERO FASE 8C;1027332;ZSTO;CORREA;JOHN DEERE;T230728;MM01;379;V1;1;2;C03;EQUIPOS;CORREAS;?;KG;ZPAN;DESPACHADO;1000093578;4500135801;25/8/2026;25/8/2026;27/8/2026;5/9/2026;12/8/2026;C03;10157320
00379 – VELADERO FASE 8C;1029055;ZSTO;BULONES SEGMENTOS LATERALES;;VOE991649;MM01;379;V1;3;6;C03;EQUIPOS;DESGASTE;?;KG;ZPAN;ADJUDICADO;1000093578;4500135723;;;;5/9/2026;12/8/2026;C03;10157320
00379 – VELADERO FASE 8C;1029058;ZSTO;TORNILLO DE SEGMENTOS;;VOE60110025;MM01;379;V1;3;6;C03;EQUIPOS;DESGASTE;?;KG;ZPAN;PICKEADO;1000093578;4500135723;1/9/2026;1/9/2026;;5/9/2026;12/8/2026;C03;10157320
00379 – VELADERO FASE 8C;1029059;ZSTO;TUERCA DE SEGMENTOS;;VOE980521;MM01;379;V1;3;6;C03;EQUIPOS;DESGASTE;?;KG;ZPAN;PICKEADO;1000093578;4500135723;1/9/2026;1/9/2026;;5/9/2026;12/8/2026;C03;10157320
00379 – VELADERO FASE 8C;1029418;ZSTO;PERNO  TOPADOR KOMATSU D155;;176-32-11210;MM01;379;V1;2;4;C03;EQUIPOS;DESGASTE;?;KG;ZPAN;EMBALADO;1000093578;4500135631;24/8/2026;24/8/2026;;5/9/2026;12/8/2026;C03;10157320
00379 – VELADERO FASE 8C;1029419;ZSTO;TUERCA DE SEGMENTO;;01803-02430;MM01;379;V1;2;4;C03;EQUIPOS;DESGASTE;?;KG;ZPAN;EMBALADO;1000093578;4500135631;24/8/2026;24/8/2026;;5/9/2026;12/8/2026;C03;10157320
00379 – VELADERO FASE 8C;1029480;ZSTO;CORREA B-45;;B-45 DUNLOP;MM01;379;V1;1;2;C03;EQUIPOS;CORREAS;CAMIONES REGADORES;KG;ZPAN;DESPACHADO;1000093578;4500135794;22/8/2026;22/8/2026;27/8/2026;5/9/2026;12/8/2026;C03;10157320
00379 – VELADERO FASE 8C;1029481;ZSTO;CORREA POLY V 4PK-1000;SKF;4PK1000 POLY V CONTINENTAL;MM01;379;V1;1;2;C29;FILTROS/RESPUESTOS;CORREAS;?;KG;ZPAN;ADJUDICADO;1000093578;4500135987;;;;5/9/2026;12/8/2026;C29;10157320
00379 – VELADERO FASE 8C;1029579;ZSTO;ACEITE P/ COMPR PLATAF CHILENA x20LTS.;;MOBIL SHC RARUS SERIES 46;MM01;379;V1;1;2;L01;ACEITES;LUBRICANTES;PLATAFORMA DE MANTENIMIENTO VE;KG;ZPAN;DESPACHADO;1000093578;4500135657;24/8/2026;24/8/2026;27/8/2026;5/9/2026;12/8/2026;C03;10157320
00379 – VELADERO FASE 8C;1034168;ZSTO;CORREA MOTOR;;8PK-1422 / CUMMINS 5259157;MM01;379;V1;1;2;C03;EQUIPOS;REPUESTOS;CORREAS;KG;ZPAN;PICKEADO;1000093578;4500136367;31/8/2026;1/9/2026;;5/9/2026;12/8/2026;C17;10157320
00379 – VELADERO FASE 8C;1055257;ZSTO;PALA ANCHA;;;MM01;379;V1;5;10;C20;CALIDAD;EIME;?;KG;ZPAN;ADJUDICADO;1000093578;4500137459;;;;5/9/2026;12/8/2026;C27;10157320
00379 – VELADERO FASE 8C;1001904;ZSTO;DETERGENTE X 5 LTS;;;MM01;379;V1;5;10;C17;INSUMOS A;LIMPIEZA;INSUMOS;KG;ZPAS;SIN TRATAMIENTO;1000093676;;;;;15/9/2026;13/8/2026;;
00379 – VELADERO FASE 8C;1001680;ZSTO;FICHA T.STECK HEMBRA 380V 32A T N XUN;;;MM01;379;V1;5;8;C11;ELECTRICIDAD;ELECTRICIDAD;FICHAS;KG;ZPAN;ADJUDICADO;1000094097;4500137625;;;;10/9/2026;21/8/2026;C11;10158164
00379 – VELADERO FASE 8C;1001681;ZSTO;FICHA T.STECK MACHO 380V 32A T N XUN;;;MM01;379;V1;5;8;C11;ELECTRICIDAD;ELECTRICIDAD;FICHAS;KG;ZPAN;ADJUDICADO;1000094097;4500137625;;;;10/9/2026;21/8/2026;C11;10158164
00378 YPF – Oleoducto Cnel. Pringle;1002766;ZSTO;FILTRO COMBUSTIBLE;KOMATSU HO // //;4216035170 // AF4167 // P502574;MR01;378;V1;7;14;F06;FILTRO COMBUSTIBLE;FILTROS;WA600;KG;ZPAS;DESPACHADO;1000091335;;;8/7/2026;13/7/2026;24/7/2026;3/7/2026;;
00378 YPF – Oleoducto Cnel. Pringle;1003713;ZSTO;SHIM MOTONIVELADORA JD670;;T129981;MR01;378;V1;10;20;C29;FILTROS/RESPUESTOS;REPUESTOS;JD 670;KG;ZPAS;SIN TRATAMIENTO;1000091356;;;;;14/7/2026;4/7/2026;;
00378 YPF – Oleoducto Cnel. Pringle;1022073;ZSTO;TRABA DE UÑA;JOHN DEERE;T9W2668;MR01;378;V1;2;4;G05;AJUSTE;DESGASTE;MOTONIVELADORA JD 770 G;KG;ZPAS;SIN TRATAMIENTO;1000091356;;;;;14/7/2026;4/7/2026;;
00378 YPF – Oleoducto Cnel. Pringle;1023164;ZSTO;INSERTO CORREDERA CUCHILLA;;T299164;MR01;378;V1;1;3;C03;EQUIPOS;REPUESTOS;DESGASTE;KG;ZPAS;SIN TRATAMIENTO;1000091356;;;;;14/7/2026;4/7/2026;;
00378 YPF – Oleoducto Cnel. Pringle;1009532;ZSTO;CINTA DE ENMASCARAR 48MM AUCA  XROLLO;;;MR01;378;V1;12;24;C27;FERRETERIA MR01;FERRETERIA;INSUMOS;KG;ZPAN;SIN TRATAMIENTO;1000093565;;;;;2/9/2026;12/8/2026;;10157284
00378 YPF – Oleoducto Cnel. Pringle;1009533;ZSTO;CINTA ENMASCARAR PAPEL 24MM AUCA  XROLLO;;;MR01;378;V1;12;24;C27;FERRETERIA MR01;LIBRERIA;CINTAS ADHESIVAS;KG;ZPAN;DESPACHADO;1000093565;4500136173;27/8/2026;28/8/2026;4/9/2026;2/9/2026;12/8/2026;C27;10157284
00378 YPF – Oleoducto Cnel. Pringle;1001750;ZSTO;BOTA GOMA P.ACERO N 46;;;MR01;378;V1;2;4;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;CALZADO;KG;ZPAS;CUMPLIDO PARCIAL;1000093583;;;14/8/2026;;2/9/2026;12/8/2026;;
00378 YPF – Oleoducto Cnel. Pringle;1001775;ZSTO;ESLINGA SINTETICA 8MTS 6TN CERTIFICADA;;;MR01;378;V1;4;8;C27;FERRETERIA MR01;SEGURIDAD;LOGISTICA;KG;ZPAS;CUMPLIDO PARCIAL;1000093583;;;14/8/2026;18/8/2026;2/9/2026;12/8/2026;;
00378 YPF – Oleoducto Cnel. Pringle;1001900;ZSTO;TRAPO DE PISO;;;MR01;378;V1;10;20;C17;INSUMOS A;LIMPIEZA;INSUMOS;KG;ZPAS;DESPACHADO PARCIAL;1000093583;;;2/9/2026;4/9/2026;2/9/2026;12/8/2026;;
00378 YPF – Oleoducto Cnel. Pringle;1001912;ZSTO;SECADOR DE PISO X 50 CM;;;MR01;378;V1;5;10;C17;INSUMOS A;LIMPIEZA;INSUMOS;KG;ZPAS;DESPACHADO PARCIAL;1000093583;;;2/9/2026;4/9/2026;2/9/2026;12/8/2026;;
00378 YPF – Oleoducto Cnel. Pringle;1013682;ZSSD;MAMELUCO IGNIFUGO T.XXL C/LOGO;;;MR01;378;V1;10;20;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;ROPA;KG;ZPAN;ADJUDICADO;1000093785;4500136066;;;;14/9/2026;14/8/2026;C28;10157624
00378 YPF – Oleoducto Cnel. Pringle;1058575;ZSTO;UÑA ROCKERA - HENSLEY K40;HENSLEY;K40RC // KH40SDX;MR01;378;V1;18;40;C03;EQUIPOS;;;KG;ZPAN;DESPACHADO;1000093880;4500136289;28/8/2026;28/8/2026;4/9/2026;31/8/2026;18/8/2026;C03;10157764
00378 YPF – Oleoducto Cnel. Pringle;1058841;ZSCD;CEPILLO PIPELINE ACERO 44T 178X6X22,23MM;;"P/AMOLADORA 7"" - 44TRENZAS - 100000RPM";MR01;378;RE;20;20;C27;FERRETERIA MR01;FERRETERIA;ABRASIVOS/DISCOS;KG;ZPAN;SIN TRATAMIENTO;1000093981;;;;;2/9/2026;19/8/2026;;10157945
00378 YPF – Oleoducto Cnel. Pringle;1036100;ZSTO;CONO FLEX. C/REFLECT. Y BASE CAUCHO 70CM;;NARANJA DE PVC FLEXIBLE CON MEMORIA-70CM;MR01;378;RE;22;22;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;SEÑALIZACION;KG;ZPAS;DESPACHADO;1000094444;;;28/8/2026;4/9/2026;16/9/2026;27/8/2026;;
00378 YPF – Oleoducto Cnel. Pringle;1001773;ZSTO;CHALECOMICROPERFAMARILLOCONREFLECTIVO;;;MR01;378;RE;30;42;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;INDUMENTARIA;KG;ZPAS;DESPACHADO;1000094444;;;28/8/2026;4/9/2026;16/9/2026;27/8/2026;;
00378 YPF – Oleoducto Cnel. Pringle;1001861;ZSTO;TALONARIOREMITO R CUADRUPLICADOX25H.;;;MR01;378;RE;4;4;C17;INSUMOS A;LIBRERIA;TALONARIOS;KG;ZPAS;DESPACHADO;1000094444;;;28/8/2026;4/9/2026;16/9/2026;27/8/2026;;
00378 YPF – Oleoducto Cnel. Pringle;1003125;ZSTO;FILTRO SECADOR DE AIRE;VOLVO CONS;21620181;MR01;378;V1;1;1;F11;FILTRO SECADOR DE;FILTROS;VOLVO 330;KG;ZPAS;DESPACHADO;1000094545;;;31/8/2026;4/9/2026;17/9/2026;28/8/2026;;
00378 YPF – Oleoducto Cnel. Pringle;1001791;ZSTO;ACEITE SAE 30 X 205L;YPF S.A. // YPF S.A. // YPF S.A.;151692 // FT SUPER 30 TR;MR01;378;V1;1;1;L01;ACEITES;LUBRICANTES;ACEITES;KG;ZPAS;DESPACHADO;1000094641;;;1/9/2026;4/9/2026;18/9/2026;31/8/2026;;
00374 TERMINAL PUNTA COLORADA;1057962;ZSTO;FILTRO SUCCION TANQUE HIDR;;05802470    (BOMAG);MR01;374;V1;3;5;C29;FILTROS/RESPUESTOS;FILTROS;BOMAG;KG;ZPAS;SIN TRATAMIENTO;1000093238;;;;;27/8/2026;6/8/2026;;
00374 TERMINAL PUNTA COLORADA;1015783;ZSSD;CINTA REFLECTIVA ROJA X MTS;;;MR01;374;RE;55;55;C27;FERRETERIA MR01;SEGURIDAD;SEÑALIZACION;KG;ZPAN;ADJUDICADO;1000093424;4500136389;;;;10/9/2026;10/8/2026;C27;10157056
00374 TERMINAL PUNTA COLORADA;1001877;ZSTO;CINTA EMBALAR MARRON 48MM X 100 MT;;;MR01;374;RE;35;35;C17;INSUMOS A;LIBRERIA;CINTAS ADHESIVAS;KG;ZPAS;CUMPLIDO PARCIAL;1000093668;;;14/8/2026;4/9/2026;3/9/2026;13/8/2026;;
00374 TERMINAL PUNTA COLORADA;1049984;ZSCD;CHALECO GRAFA REFLECTIVO VERDE C2 T.S;;;MR01;374;V1;2;4;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;INDUMENTARIA;KG;ZPAN;ADJUDICADO;1000093787;4500136272;;;;14/9/2026;14/8/2026;C28;10157625
00374 TERMINAL PUNTA COLORADA;1049985;ZSCD;CHALECO GRAFA REFLECTIVO VERDE C2 T.M;;;MR01;374;V1;5;10;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;INDUMENTARIA;KG;ZPAN;ADJUDICADO;1000093787;4500136272;;;;14/9/2026;14/8/2026;C28;10157625
00374 TERMINAL PUNTA COLORADA;1049986;ZSCD;CHALECO GRAFA REFLECTIVO VERDE C2 T.L;;;MR01;374;V1;5;10;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;INDUMENTARIA;KG;ZPAN;ADJUDICADO;1000093787;4500136272;;;;14/9/2026;14/8/2026;C28;10157625
00374 TERMINAL PUNTA COLORADA;1049987;ZSCD;CHALECO GRAFA REFLECTIVO VERDE C2 T.XL;;;MR01;374;V1;10;20;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;INDUMENTARIA;KG;ZPAN;ADJUDICADO;1000093787;4500136272;;;;14/9/2026;14/8/2026;C28;10157625
00374 TERMINAL PUNTA COLORADA;1049988;ZSCD;CHALECO GRAFA REFLECTIVO VERDE C2 T.XXL;;;MR01;374;V1;5;8;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;INDUMENTARIA;KG;ZPAN;ADJUDICADO;1000093787;4500136272;;;;14/9/2026;14/8/2026;C28;10157625
00374 TERMINAL PUNTA COLORADA;1058624;ZSCD;CHALECO GRAFA REFLECTIVO VERDE C2 T.3XL;;;MR01;374;V1;5;8;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;INDUMENTARIA;KG;ZPAN;ADJUDICADO;1000093787;4500136272;;;;14/9/2026;14/8/2026;C28;10157625
00374 TERMINAL PUNTA COLORADA;1001994;ZSTO;ELECTRODO AWS7018 X 2,50 MM X KG;CONARCO;AWS7018;MR01;374;RE;30;30;C27;FERRETERIA MR01;SOLDADURA;ELECTRODOS;KG;ZPAS;PICKEADO;1000093862;;;3/9/2026;;8/9/2026;18/8/2026;;
00374 TERMINAL PUNTA COLORADA;1026179;ZSTO;TENSOR;;16620-11010;MR01;374;V1;3;4;C29;FILTROS/RESPUESTOS;REPUESTOS;TOYOTA HILUX;KG;ZPAN;DESPACHADO;1000094038;4500136297;28/8/2026;28/8/2026;4/9/2026;20/9/2026;20/8/2026;C29;10158050
00374 TERMINAL PUNTA COLORADA;1026177;ZSTO;PULLEY SUB-ASSY (16603-0C013);TOYOTA ARG;16603-0C013;MR01;374;V1;3;4;C03;EQUIPOS;REPUESTOS;TOYOTA HILUX;KG;ZPAN;DESPACHADO;1000094038;4500136297;28/8/2026;28/8/2026;4/9/2026;20/9/2026;20/8/2026;C29;10158050
00374 TERMINAL PUNTA COLORADA;1058169;ZSTO;CABLE DE COBRE DESNUDO 1X35MM2;;;MR01;374;V1;25;75;C11;ELECTRICIDAD;;;KG;ZPAN;SIN TRATAMIENTO;1000094135;;;;;21/9/2026;21/8/2026;;10158241
00374 TERMINAL PUNTA COLORADA;1058170;ZSTO;TERMINAL OJAL P/ CABLE 35MM;;;MR01;374;V1;15;30;C11;ELECTRICIDAD;;;KG;ZPAN;SIN TRATAMIENTO;1000094135;;;;;21/9/2026;21/8/2026;;10158241
00374 TERMINAL PUNTA COLORADA;1058171;ZSTO;CABLE DE POTENCIA 1X(3X4MM2);;;MR01;374;V1;25;50;C11;ELECTRICIDAD;;;KG;ZPAN;SIN TRATAMIENTO;1000094135;;;;;21/9/2026;21/8/2026;;10158241
00374 TERMINAL PUNTA COLORADA;1058172;ZSTO;CAJA ESTANCA PLASTICA 115X115X80MM;;;MR01;374;V1;2;5;C11;ELECTRICIDAD;;;KG;ZPAN;SIN TRATAMIENTO;1000094135;;;;;21/9/2026;21/8/2026;;10158241
00374 TERMINAL PUNTA COLORADA;1058173;ZSTO;TERMOMAGNETICA BIPOLAR 2X20A;;;MR01;374;V1;4;8;C11;ELECTRICIDAD;;;KG;ZPAN;SIN TRATAMIENTO;1000094135;;;;;21/9/2026;21/8/2026;;10158241
00374 TERMINAL PUNTA COLORADA;1058174;ZSTO;TERMOMAGNETICA TETRAPOLAR 4X63A;;;MR01;374;V1;2;4;C11;ELECTRICIDAD;;;KG;ZPAN;SIN TRATAMIENTO;1000094135;;;;;21/9/2026;21/8/2026;;10158241
00374 TERMINAL PUNTA COLORADA;1058175;ZSTO;TERMOMAGNETICA TETRAPOLAR 4X25A;;;MR01;374;V1;2;4;C11;ELECTRICIDAD;;;KG;ZPAN;SIN TRATAMIENTO;1000094135;;;;;21/9/2026;21/8/2026;;10158241
00374 TERMINAL PUNTA COLORADA;1058176;ZSTO;DISYUNTOR TETRAPOLAR 4X63A;;;MR01;374;V1;2;4;C11;ELECTRICIDAD;;;KG;ZPAN;SIN TRATAMIENTO;1000094135;;;;;21/9/2026;21/8/2026;;10158241
00374 TERMINAL PUNTA COLORADA;1058178;ZSTO;DISYUNTOR BIPOLAR 2X25A;;;MR01;374;V1;3;6;C11;ELECTRICIDAD;;;KG;ZPAN;SIN TRATAMIENTO;1000094135;;;;;21/9/2026;21/8/2026;;10158241
00374 TERMINAL PUNTA COLORADA;1058179;ZSTO;CAÑO PVC RIGIDO SEMIPESADO D20MM X3M;;MARCA:GENROD;MR01;374;V1;5;10;C11;ELECTRICIDAD;;;KG;ZPAN;SIN TRATAMIENTO;1000094135;;;;;21/9/2026;21/8/2026;;10158241
